"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.0121358401107162,0.0395802952989398,0.0126335298789045,0.0152616545988793,0.0324133528662564,0.0386135921050363,0.0161735791896299,0.02980503827002,0.0132448456513408,0.0419218987727459
