"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.021703450765488,0.0338900515236877,0.0151953834513682,0.0194517784647915,0.0258601061602723,0.0243507013819881,0.0208535027834799,0.0231808668909069,0.0270733589623992,0.0314416709171294
