"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.0127165156485678,0.0311203017088273,0.0125322123370692,0.0145071922004844,0.0257549743227994,0.0253205585016706,0.0189213841549375,0.0238168968107325,0.0236439226930139,0.0327698590218229
