"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.0268974805387783,0.0474311346143234,0.021939699306105,0.0268084023995886,0.0405950805782967,0.042018590776841,0.0245762334738355,0.0358384718466008,0.0441571020878562,0.0448768970849262
