"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.0119958997855112,0.045530653691053,0.0125014317405394,0.0147005313209631,0.0364694099359433,0.0396371795634508,0.016898137199049,0.0349176358127842,0.0130902236851764,0.0464619074403147
