"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000181497730694934,0.00013617086216768,5.07274701231454e-05,6.98424845384789e-05,0.000104021846041388,0.000108049270125645,6.12607748147251e-05,7.08368848045165e-05,6.67973755017497e-05,0.000138785783663007
0.00013617086216768,0.000931838318242208,0.000121144217915518,0.000129058164305635,0.000515891116404114,0.000504331941782676,0.000203621172924635,0.000265295952317467,0.000289272170469392,0.000655505609084835
5.07274701231454e-05,0.000121144217915518,0.000159299857151243,6.71771393305965e-05,9.79248925410308e-05,0.000117916035726463,7.08133836779722e-05,9.7748097561817e-05,8.16591839059623e-05,0.000124909130185266
6.98424845384789e-05,0.000129058164305635,6.71771393305965e-05,0.000212211215369772,9.91293379025927e-05,0.000107351310538868,5.95152964325378e-05,0.000108363372929232,0.000122375774876707,0.000160042553932096
0.000104021846041388,0.000515891116404114,9.79248925410308e-05,9.91293379025927e-05,0.000694632100812891,0.000572733766926305,0.000118407819241522,0.00019895074790248,0.000163506190901479,0.000488550075389471
0.000108049270125645,0.000504331941782676,0.000117916035726463,0.000107351310538868,0.000572733766926305,0.000628571230463316,0.000134237921294404,0.00020201895838271,0.000197335979359411,0.00051544762522464
6.12607748147251e-05,0.000203621172924635,7.08133836779722e-05,5.95152964325378e-05,0.000118407819241522,0.000134237921294404,0.000365282135259603,0.000120175274883873,8.85672302047819e-05,0.000173629111041871
7.08368848045165e-05,0.000265295952317467,9.7748097561817e-05,0.000108363372929232,0.00019895074790248,0.00020201895838271,0.000120175274883873,0.000516296779427552,0.000174131709191411,0.000283637492347981
6.67973755017497e-05,0.000289272170469392,8.16591839059623e-05,0.000122375774876707,0.000163506190901479,0.000197335979359411,8.85672302047819e-05,0.000174131709191411,0.000599328197385271,0.000299594966409143
0.000138785783663007,0.000655505609084835,0.000124909130185266,0.000160042553932096,0.000488550075389471,0.00051544762522464,0.000173629111041871,0.000283637492347981,0.000299594966409143,0.00100592632054415
