"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000279772543963095,0.000115998958282141,9.64719249668311e-05,7.37968470208116e-05,0.000113395069336911,0.000134644315097327,8.8905549458854e-05,8.62802476916836e-05,9.76160632008465e-05,0.000181641597612735
0.000115998958282141,0.00105147229859402,6.35237344715822e-05,9.2743792131206e-05,0.000371482609236751,0.000399135163238153,0.000111109556481691,0.000211428873899317,0.000197969550647517,0.000561695538747231
9.64719249668311e-05,6.35237344715822e-05,0.000251002508949056,8.42845488709617e-05,8.34690790912237e-05,0.000104807472393955,0.000103638514680812,0.000107687781264142,0.000137690941625999,0.000109919479995024
7.37968470208116e-05,9.2743792131206e-05,8.42845488709617e-05,0.000223192260344113,9.60731004668277e-05,0.00011232132887154,7.35630328809487e-05,0.000106329826392561,0.000140082603283031,0.000154565304641602
0.000113395069336911,0.000371482609236751,8.34690790912237e-05,9.60731004668277e-05,0.000498754813511617,0.000435978572619821,7.88737729961405e-05,0.000123065189467919,0.000171610024915008,0.000403173030446258
0.000134644315097327,0.000399135163238153,0.000104807472393955,0.00011232132887154,0.000435978572619821,0.000503497439951635,0.000112942733550255,0.000144269596011418,0.000206328828805003,0.000462287277166814
8.8905549458854e-05,0.000111109556481691,0.000103638514680812,7.35630328809487e-05,7.88737729961405e-05,0.000112942733550255,0.000411123144876752,0.000110599197392318,0.000122079655310616,0.000189807401441372
8.62802476916836e-05,0.000211428873899317,0.000107687781264142,0.000106329826392561,0.000123065189467919,0.000144269596011418,0.000110599197392318,0.00043521254172831,0.000185309953273897,0.00022205631692134
9.76160632008465e-05,0.000197969550647517,0.000137690941625999,0.000140082603283031,0.000171610024915008,0.000206328828805003,0.000122079655310616,0.000185309953273897,0.000669334961887307,0.000294176445459064
0.000181641597612735,0.000561695538747231,0.000109919479995024,0.000154565304641602,0.000403173030446258,0.000462287277166814,0.000189807401441372,0.00022205631692134,0.000294176445459064,0.00094364775242444
