"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000332686421813868,6.60530173782833e-05,7.29931709868098e-05,8.78332528746475e-05,8.90561310044604e-05,9.43932368599432e-05,0.000133479684411183,0.000143712513742678,0.000159353990102727,9.44530108643042e-05
6.60530173782833e-05,0.000922591200587234,4.28253818347223e-05,0.00010765858874692,0.000482430749334892,0.000455498862617824,4.13586046881919e-05,0.000178372237016376,0.000265240752263459,0.000688722733328221
7.29931709868098e-05,4.28253818347223e-05,0.000139116153684154,0.000126777471424132,2.41467545043274e-05,3.13759005047929e-05,8.70351767112634e-05,0.000121495253753126,0.000156207208247842,1.37257349724326e-05
8.78332528746475e-05,0.00010765858874692,0.000126777471424132,0.000312912103428547,9.14213941007579e-05,9.25409657876393e-05,0.00010524958921394,0.000157339164189023,0.000224440604864288,7.90765035132522e-05
8.90561310044604e-05,0.000482430749334892,2.41467545043274e-05,9.14213941007579e-05,0.000508797840785074,0.00045626011400957,3.44718434413355e-05,9.80624021180838e-05,0.00018652069448703,0.000532583357973946
9.43932368599432e-05,0.000455498862617824,3.13759005047929e-05,9.25409657876393e-05,0.00045626011400957,0.000443369255826954,4.9684711774418e-05,0.000100689853756787,0.000193651328899461,0.000499921949861953
0.000133479684411183,4.13586046881919e-05,8.70351767112634e-05,0.00010524958921394,3.44718434413355e-05,4.9684711774418e-05,0.000383526499036556,0.000146751308712753,0.000178028921629829,6.7828896019974e-05
0.000143712513742678,0.000178372237016376,0.000121495253753126,0.000157339164189023,9.80624021180838e-05,0.000100689853756787,0.000146751308712753,0.000457799646154298,0.000265205363330919,0.000148287137139671
0.000159353990102727,0.000265240752263459,0.000156207208247842,0.000224440604864288,0.00018652069448703,0.000193651328899461,0.000178028921629829,0.000265205363330919,0.000725988126665834,0.000255228368769493
9.44530108643042e-05,0.000688722733328221,1.37257349724326e-05,7.90765035132522e-05,0.000532583357973946,0.000499921949861953,6.7828896019974e-05,0.000148287137139671,0.000255228368769493,0.000944875249820749
