"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000515374014769971,0.000190536747478796,0.00014124547021169,0.00019198870460299,0.000197591869157243,0.000204134405014699,0.000146534467775552,0.00024755745786027,0.000319055433052154,0.000240060071230242
0.000190536747478796,0.0013299975580291,8.18225221158647e-05,8.97832322700761e-05,0.000675839730323102,0.000651850796800825,2.38706068070351e-05,0.000245566367217691,0.000290254041213101,0.000872597438744225
0.00014124547021169,8.18225221158647e-05,0.000265117187738136,0.000215720918068149,9.18195230018661e-05,9.87592400984987e-05,0.000115948368423101,0.000167902819365034,0.000223533422735674,0.000118430138279225
0.00019198870460299,8.97832322700761e-05,0.000215720918068149,0.000434511153072122,0.000134933822726706,0.00014122156257775,0.000137044246245492,0.000265678854579274,0.000291080245336678,0.000166034583629922
0.000197591869157243,0.000675839730323102,9.18195230018661e-05,0.000134933822726706,0.000784127282204679,0.000729156347611369,7.79113813553143e-05,0.000191850326065152,0.000252692437997277,0.000698109393582272
0.000204134405014699,0.000651850796800825,9.87592400984987e-05,0.00014122156257775,0.000729156347611369,0.000719791100001351,8.26998819620207e-05,0.000202859388228606,0.000250148116537933,0.000692629470532477
0.000146534467775552,2.38706068070351e-05,0.000115948368423101,0.000137044246245492,7.79113813553143e-05,8.26998819620207e-05,0.000430705953074927,0.000157595082965833,0.000225400346130359,0.000100628652025762
0.00024755745786027,0.000245566367217691,0.000167902819365034,0.000265678854579274,0.000191850326065152,0.000202859388228606,0.000157595082965833,0.000596498728526164,0.000329173675713474,0.000238421313083882
0.000319055433052154,0.000290254041213101,0.000223533422735674,0.000291080245336678,0.000252692437997277,0.000250148116537933,0.000225400346130359,0.000329173675713474,0.000840347737524807,0.000317967897044084
0.000240060071230242,0.000872597438744225,0.000118430138279225,0.000166034583629922,0.000698109393582272,0.000692629470532477,0.000100628652025762,0.000238421313083882,0.000317967897044084,0.0011295958698359
