"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000609886123768421,0.000583744603388409,0.000294493576908829,0.000346925154944713,0.000515009344142284,0.000547859545930696,0.00033001216200117,0.000498517317439414,0.000646569522751832,0.00047954296032524
0.000583744603388409,0.00195435244648965,0.000533382720377488,0.000623033867995455,0.00133217514917394,0.00142880309834135,0.000372091827704453,0.000845938426965051,0.00122173036571722,0.00147086879273683
0.000294493576908829,0.000533382720377488,0.000448026623057965,0.000383751204023805,0.000471014737786715,0.000506505049566173,0.000176732247053335,0.000400667501837568,0.000618500292730388,0.000496744137616031
0.000346925154944713,0.000623033867995455,0.000383751204023805,0.000616861888375948,0.000601765283799862,0.000646042248655764,0.000250171992859482,0.00052480255013795,0.000705341087494811,0.000577478428530461
0.000515009344142284,0.00133217514917394,0.000471014737786715,0.000601765283799862,0.00138740380092816,0.0014154663826668,0.000355689000087278,0.000811011903989268,0.00120056247220863,0.00128548574696298
0.000547859545930696,0.00142880309834135,0.000506505049566173,0.000646042248655764,0.0014154663826668,0.00155155234568116,0.000372666348848517,0.000841992852560959,0.00126554616119283,0.00136671391977505
0.00033001216200117,0.000372091827704453,0.000176732247053335,0.000250171992859482,0.000355689000087278,0.000372666348848517,0.000618555661476556,0.000357637482448964,0.000424290669821197,0.00032677708925987
0.000498517317439414,0.000845938426965051,0.000400667501837568,0.00052480255013795,0.000811011903989268,0.000841992852560959,0.000357637482448964,0.00115660055232898,0.000988515929308266,0.000739468947488962
0.000646569522751832,0.00122173036571722,0.000618500292730388,0.000705341087494811,0.00120056247220863,0.00126554616119283,0.000424290669821197,0.000988515929308266,0.00186235147094609,0.00119580730277997
0.00047954296032524,0.00147086879273683,0.000496744137616031,0.000577478428530461,0.00128548574696298,0.00136671391977505,0.00032677708925987,0.000739468947488962,0.00119580730277997,0.0017297713096867
