"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000149635156417503,0.000212234623765622,7.1303457061272e-05,5.24829860793784e-05,0.000127282156679479,0.000136145641229973,5.16988480131204e-05,0.00013962740153218,7.50396800966696e-05,9.80184623949115e-05
0.000212234623765622,0.00268841607923397,0.000263866786566825,0.000206188659103109,0.00163501193301392,0.00180533808172363,0.000195218180725052,0.000515982279265948,0.000208272695475764,0.00197895576327393
7.1303457061272e-05,0.000263866786566825,0.000170303913707127,9.21273874366993e-05,0.000170406477015972,0.000209231408390927,9.92206448656789e-05,0.000191512885880889,7.68963688973142e-05,0.000249954109970881
5.24829860793784e-05,0.000206188659103109,9.21273874366993e-05,0.000201967953594498,0.000159760158172129,0.000150769548532785,9.02978494507039e-05,0.000144017180263169,6.93709428627483e-05,0.000217649148537802
0.000127282156679479,0.00163501193301392,0.000170406477015972,0.000159760158172129,0.00176626527409496,0.00180985244000567,0.000205048925114341,0.000473541405725427,0.000109758842018243,0.00159775094848293
0.000136145641229973,0.00180533808172363,0.000209231408390927,0.000150769548532785,0.00180985244000567,0.00238531887239164,0.000224046070511271,0.000691549438432696,0.000121615466830608,0.00206669400452799
5.16988480131204e-05,0.000195218180725052,9.92206448656789e-05,9.02978494507039e-05,0.000205048925114341,0.000224046070511271,0.00026770446365301,0.000135853145383721,7.14826909119092e-05,0.00021784506016322
0.00013962740153218,0.000515982279265948,0.000191512885880889,0.000144017180263169,0.000473541405725427,0.000691549438432696,0.000135853145383721,0.00184598437253247,0.000134657475319139,0.00072760437926726
7.50396800966696e-05,0.000208272695475764,7.68963688973142e-05,6.93709428627483e-05,0.000109758842018243,0.000121615466830608,7.14826909119092e-05,0.000134657475319139,0.000180365483761418,0.000130697544810373
9.80184623949115e-05,0.00197895576327393,0.000249954109970881,0.000217649148537802,0.00159775094848293,0.00206669400452799,0.00021784506016322,0.00072760437926726,0.000130697544810373,0.00332155019242231
