"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000322822582327557,5.58491925180824e-05,6.75191347427717e-05,8.64702603993636e-05,8.45453007243171e-05,8.43478305421444e-05,0.0001362243151002,0.000137729921601263,0.000139201352037959,8.36480068262718e-05
5.58491925180824e-05,0.000890894062745905,3.83256349701445e-05,8.69121667928452e-05,0.000485372764717702,0.000454990921580321,3.73149709295824e-05,0.000147952317819023,0.000214318007757059,0.000674205932379698
6.75191347427717e-05,3.83256349701445e-05,0.00012429382813304,0.00011135111543902,1.67110359249477e-05,2.38569695090199e-05,7.13353245278159e-05,0.000111854758743498,0.000138933915342083,1.13461884789496e-05
8.64702603993636e-05,8.69121667928452e-05,0.00011135111543902,0.000303317472861705,8.242289703783e-05,8.12098093321488e-05,9.17191702507679e-05,0.000142153000080213,0.000200198146974639,8.1329885340821e-05
8.45453007243171e-05,0.000485372764717702,1.67110359249477e-05,8.242289703783e-05,0.000501843840885942,0.000446870274300958,2.88856291618365e-05,8.25293569188329e-05,0.000153069109561517,0.000517036813058408
8.43478305421444e-05,0.000454990921580321,2.38569695090199e-05,8.12098093321488e-05,0.000446870274300958,0.000430795312549547,4.32430128554855e-05,8.27543286184945e-05,0.000158944443965115,0.000483836559145415
0.0001362243151002,3.73149709295824e-05,7.13353245278159e-05,9.17191702507679e-05,2.88856291618365e-05,4.32430128554855e-05,0.000398953350637978,0.000149084727281062,0.000168820105762378,7.67184387043634e-05
0.000137729921601263,0.000147952317819023,0.000111854758743498,0.000142153000080213,8.25293569188329e-05,8.27543286184945e-05,0.000149084727281062,0.000480367459236075,0.000272011478262863,0.000137443351725617
0.000139201352037959,0.000214318007757059,0.000138933915342083,0.000200198146974639,0.000153069109561517,0.000158944443965115,0.000168820105762378,0.000272011478262863,0.000704839189937453,0.000222848434473274
8.36480068262718e-05,0.000674205932379698,1.13461884789496e-05,8.1329885340821e-05,0.000517036813058408,0.000483836559145415,7.67184387043634e-05,0.000137443351725617,0.000222848434473274,0.000912925072709307
