"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000186329621208328,0.000136589944304865,4.96755546019622e-05,7.47990257502817e-05,0.000104257544913813,0.000110758535770934,6.53135921493929e-05,7.66450385511157e-05,6.42597926020818e-05,0.000150394059813425
0.000136589944304865,0.000943628329982273,0.000109106188683755,0.000135272238053209,0.00053207819447681,0.000513769678741385,0.000216747524749001,0.000275425266311716,0.000299960135546179,0.000685123942354238
4.96755546019622e-05,0.000109106188683755,0.000164707674489962,6.81218395563706e-05,9.53900611974244e-05,0.000113165527077384,6.55666669767311e-05,9.60565495387394e-05,8.43908595092484e-05,0.000110752544450046
7.47990257502817e-05,0.000135272238053209,6.81218395563706e-05,0.000223295576206923,0.000110972225756502,0.000115399944568037,6.42093625825555e-05,0.000127220744866341,0.000130393778242058,0.000173622732242433
0.000104257544913813,0.00053207819447681,9.53900611974244e-05,0.000110972225756502,0.000715187804496708,0.000587389663406105,0.000129330727898089,0.000210321769853768,0.000161096657712618,0.000515636210985993
0.000110758535770934,0.000513769678741385,0.000113165527077384,0.000115399944568037,0.000587389663406105,0.000628763391761645,0.000137256832368264,0.000220534122410932,0.00019665100992732,0.000542863555466037
6.53135921493929e-05,0.000216747524749001,6.55666669767311e-05,6.42093625825555e-05,0.000129330727898089,0.000137256832368264,0.000390887965062581,0.000119252484203273,9.09589203980024e-05,0.000188272691883149
7.66450385511157e-05,0.000275425266311716,9.60565495387394e-05,0.000127220744866341,0.000210321769853768,0.000220534122410932,0.000119252484203273,0.000516892560200756,0.000183855888591012,0.000289485160428967
6.42597926020818e-05,0.000299960135546179,8.43908595092484e-05,0.000130393778242058,0.000161096657712618,0.00019665100992732,9.09589203980024e-05,0.000183855888591012,0.000626716190763752,0.000308657148904792
0.000150394059813425,0.000685123942354238,0.000110752544450046,0.000173622732242433,0.000515636210985993,0.000542863555466037,0.000188272691883149,0.000289485160428967,0.000308657148904792,0.00106005591378254
