"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000881958495538167,0.00067950847944318,0.000366948692463067,0.00045975277681577,0.000619611967199265,0.000655395892582562,0.000393791364764413,0.000653000664721404,0.000860364595969938,0.000633194367805818
0.00067950847944318,0.00250844558304889,0.000587445639715895,0.000659524826740735,0.00167299160359659,0.00172934923773089,0.000409566862856201,0.000940505564648062,0.00135959458950458,0.00187507429960157
0.000366948692463067,0.000587445639715895,0.000528362449023522,0.000475809661768619,0.000505743385674761,0.000539743919773889,0.000234956786829125,0.000459552404189043,0.000722917421321699,0.000564188611536326
0.00045975277681577,0.000659524826740735,0.000475809661768619,0.000787651972629146,0.000645222313059432,0.000685290579089479,0.000319145736216198,0.000649105003897399,0.00086775890317097,0.000698520407187119
0.000619611967199265,0.00167299160359659,0.000505743385674761,0.000645222313059432,0.00176313737794564,0.00174693637196828,0.000377404782603173,0.000880202741773706,0.00126781146235602,0.00163095571992777
0.000655395892582562,0.00172934923773089,0.000539743919773889,0.000685290579089479,0.00174693637196828,0.00183743504510539,0.000392410842549288,0.000912601088875852,0.00132488273343332,0.00169378836017201
0.000393791364764413,0.000409566862856201,0.000234956786829125,0.000319145736216198,0.000377404782603173,0.000392410842549288,0.000678201764416717,0.000444595325298409,0.000538311745409744,0.000387872362625974
0.000653000664721404,0.000940505564648062,0.000459552404189043,0.000649105003897399,0.000880202741773706,0.000912601088875852,0.000444595325298409,0.00141119797548066,0.0011378393917584,0.000865485884041923
0.000860364595969938,0.00135959458950458,0.000722917421321699,0.00086775890317097,0.00126781146235602,0.00132488273343332,0.000538311745409744,0.0011378393917584,0.00214609209762357,0.00130926689256905
0.000633194367805818,0.00187507429960157,0.000564188611536326,0.000698520407187119,0.00163095571992777,0.00169378836017201,0.000387872362625974,0.000865485884041923,0.00130926689256905,0.00220254999406538
