"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000111302441588671,0.000107481050646894,2.8345060383999e-05,3.26674228197956e-05,7.64367539375417e-05,7.41321231571332e-05,3.82408509707564e-05,6.70311885936695e-05,5.56888537132124e-05,0.000109215339822242
0.000107481050646894,0.00104015242931754,0.000147614421311321,0.000138050800630158,0.000562770834143157,0.000673115679618781,0.000119864945671315,0.000295982880787225,0.000132503180025332,0.000765261971226713
2.8345060383999e-05,0.000147614421311321,0.000126889424446696,5.38863257840746e-05,8.48782607292832e-05,0.000128521256266392,5.73711289898555e-05,0.000112691670367745,5.12790366127657e-05,0.000146212036208073
3.26674228197956e-05,0.000138050800630158,5.38863257840746e-05,0.000159127091136745,9.03979643708417e-05,0.000127605631488278,5.43868760401734e-05,9.94539528736886e-05,4.2058910226358e-05,0.000141108010542738
7.64367539375417e-05,0.000562770834143157,8.48782607292832e-05,9.03979643708417e-05,0.00058024661718135,0.000631495372478958,7.24353240538602e-05,0.000210985141046012,8.25225484554401e-05,0.000512992252896657
7.41321231571332e-05,0.000673115679618781,0.000128521256266392,0.000127605631488278,0.000631495372478958,0.000918573256259584,9.08270923089812e-05,0.000306560659194774,9.30784574690114e-05,0.000697412966237232
3.82408509707564e-05,0.000119864945671315,5.73711289898555e-05,5.43868760401734e-05,7.24353240538602e-05,9.08270923089812e-05,0.000218429165416621,9.97434151107355e-05,5.65579452726668e-05,9.29602248928873e-05
6.70311885936695e-05,0.000295982880787225,0.000112691670367745,9.94539528736886e-05,0.000210985141046012,0.000306560659194774,9.97434151107355e-05,0.000631894790771866,0.000101974732605438,0.000311183387125396
5.56888537132124e-05,0.000132503180025332,5.12790366127657e-05,4.2058910226358e-05,8.25225484554401e-05,9.30784574690114e-05,5.65579452726668e-05,0.000101974732605438,0.000163684891368409,0.000127570906326718
0.000109215339822242,0.000765261971226713,0.000146212036208073,0.000141108010542738,0.000512992252896657,0.000697412966237232,9.29602248928873e-05,0.000311183387125396,0.000127570906326718,0.0011090855110702
