"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.0007185278092174,0.000639333913403121,0.000343072141453971,0.000423131588928897,0.000582877382204079,0.000623064038432744,0.000351363645261966,0.000570188953216832,0.000719824670839254,0.000583013258099874
0.000639333913403121,0.00219248881654807,0.000592289137639491,0.000688235644318046,0.00149919292170694,0.00157753554154199,0.000386010381866019,0.00093897263544791,0.00133938073525467,0.00166752203963593
0.000343072141453971,0.000592289137639491,0.000476699656686124,0.000429498472678164,0.000501626521218537,0.000538318281301886,0.00019051102872636,0.000436337471030274,0.000676213966654103,0.000546531322997372
0.000423131588928897,0.000688235644318046,0.000429498472678164,0.000708595704095043,0.000652330949695046,0.000700831804352822,0.00026074014666041,0.000585911860994272,0.000760903359164567,0.000649792504619403
0.000582877382204079,0.00149919292170694,0.000501626521218537,0.000652330949695046,0.0016251757550262,0.00163175155866299,0.000383799805766347,0.00088619924260453,0.0012818967782728,0.00147889278618725
0.000623064038432744,0.00157753554154199,0.000538318281301886,0.000700831804352822,0.00163175155866299,0.0017522889292273,0.000391124975232081,0.000918919700785815,0.00133398447931949,0.00154387843351093
0.000351363645261966,0.000386010381866019,0.00019051102872636,0.00026074014666041,0.000383799805766347,0.000391124975232081,0.00064960463114124,0.000379954274178366,0.000460362475413934,0.000362917785639855
0.000570188953216832,0.00093897263544791,0.000436337471030274,0.000585911860994272,0.00088619924260453,0.000918919700785815,0.000379954274178366,0.001245726820568,0.00105316853047459,0.000848008480105326
0.000719824670839254,0.00133938073525467,0.000676213966654103,0.000760903359164567,0.0012818967782728,0.00133398447931949,0.000460362475413934,0.00105316853047459,0.00199863139496655,0.0013140376782427
0.000583013258099874,0.00166752203963593,0.000546531322997372,0.000649792504619403,0.00147889278618725,0.00154387843351093,0.000362917785639855,0.000848008480105326,0.0013140376782427,0.00203593694750682
