"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000334796014765308,4.16735550719693e-05,5.76880068664499e-05,8.21132562419054e-05,5.14723266345665e-05,5.347508382517e-05,0.000129743441072897,0.000118274920012563,0.00014469308999889,7.95918196548502e-05
4.16735550719693e-05,0.000904400078523538,4.16793500632518e-05,7.74560399492154e-05,0.00051758534934565,0.000486796926257658,6.57496448480441e-05,0.00013708255519338,0.000204067372445836,0.000683913520297469
5.76880068664499e-05,4.16793500632518e-05,0.000105421071380068,9.03941404735827e-05,1.40720327928467e-05,2.14529397403459e-05,5.72825658800782e-05,8.11643176967919e-05,0.000118576536798252,9.30826978529029e-06
8.21132562419054e-05,7.74560399492154e-05,9.03941404735827e-05,0.000245931867851815,6.46875969248406e-05,6.42498430783284e-05,9.43539248933821e-05,0.000111827492255015,0.000182552128145036,8.30301934237387e-05
5.14723266345665e-05,0.00051758534934565,1.40720327928467e-05,6.46875969248406e-05,0.000539112484182051,0.000477293330062844,3.11221706729381e-05,7.29720524485832e-05,0.000131897391283901,0.000528000594747689
5.347508382517e-05,0.000486796926257658,2.14529397403459e-05,6.42498430783284e-05,0.000477293330062844,0.000457100106446862,4.03858577333973e-05,7.37733511627634e-05,0.000144997589966195,0.000492356920159992
0.000129743441072897,6.57496448480441e-05,5.72825658800782e-05,9.43539248933821e-05,3.11221706729381e-05,4.03858577333973e-05,0.000368251061186764,0.000137497128768581,0.000176126778899819,7.14706043362007e-05
0.000118274920012563,0.00013708255519338,8.11643176967919e-05,0.000111827492255015,7.29720524485832e-05,7.37733511627634e-05,0.000137497128768581,0.000438126142343216,0.000226230404467031,0.000146568555689739
0.00014469308999889,0.000204067372445836,0.000118576536798252,0.000182552128145036,0.000131897391283901,0.000144997589966195,0.000176126778899819,0.000226230404467031,0.000698134941130253,0.000230841245384223
7.95918196548502e-05,0.000683913520297469,9.30826978529029e-06,8.30301934237387e-05,0.000528000594747689,0.000492356920159992,7.14706043362007e-05,0.000146568555689739,0.000230841245384223,0.000891854920298514
