"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000267823519498239,0.000102359689944053,8.12244335620266e-05,6.63970158194161e-05,0.000101237440783477,0.000101861353824652,7.74698421309559e-05,4.38674162223842e-05,8.36303146077348e-05,0.000106319589387896
0.000102359689944053,0.000909606599402762,5.35959064469514e-05,4.4135540773664e-05,0.000309526650908176,0.000336196083715499,-8.58988717473677e-06,0.000148045317970442,0.000126670139015613,0.000437293769812134
8.12244335620266e-05,5.35959064469514e-05,0.000216508471135254,9.64420648104172e-05,7.71965488480241e-05,9.22128414074559e-05,6.89847638717812e-05,7.26647087934654e-05,0.000102030289541832,9.80486961133395e-05
6.63970158194161e-05,4.4135540773664e-05,9.64420648104172e-05,0.000195297099267502,8.1443358055536e-05,9.7297005020374e-05,7.00155472353085e-05,8.73327477418292e-05,8.56164819681408e-05,7.4624111034179e-05
0.000101237440783477,0.000309526650908176,7.71965488480241e-05,8.1443358055536e-05,0.000407141830429739,0.000397153362288472,6.29834060389911e-05,0.000101604929889336,0.000195288091257059,0.000315723009121576
0.000101861353824652,0.000336196083715499,9.22128414074559e-05,9.7297005020374e-05,0.000397153362288472,0.000444446420176269,7.15483075727043e-05,0.000111296495168384,0.000205316415286953,0.000342687211249408
7.74698421309559e-05,-8.58988717473677e-06,6.89847638717812e-05,7.00155472353085e-05,6.29834060389911e-05,7.15483075727043e-05,0.000366339002016639,6.35911521511507e-05,8.92097149790743e-05,4.85048629989259e-05
4.38674162223842e-05,0.000148045317970442,7.26647087934654e-05,8.73327477418292e-05,0.000101604929889336,0.000111296495168384,6.35911521511507e-05,0.000266013641356783,0.000108720705577545,0.000116064034771855
8.36303146077348e-05,0.000126670139015613,0.000102030289541832,8.56164819681408e-05,0.000195288091257059,0.000205316415286953,8.92097149790743e-05,0.000108720705577545,0.000507594804028666,0.000244324709755243
0.000106319589387896,0.000437293769812134,9.80486961133395e-05,7.4624111034179e-05,0.000315723009121576,0.000342687211249408,4.85048629989259e-05,0.000116064034771855,0.000244324709755243,0.00061365425391417
