"ABEV3","CSNA3","EGIE3","EQTL3","GGBR4","GOAU4","RADL3","RAIL3","UGPA3","USIM5"
0.000285830093439056,7.46901584226577e-05,8.26075126080903e-05,6.78267959629006e-05,7.85769025294178e-05,8.07459647881838e-05,9.4923673439194e-05,4.80732115491262e-05,7.64385621988965e-05,0.000114691125938065
7.46901584226577e-05,0.000872663314496129,3.57491232703949e-05,5.47683009590765e-05,0.000270632663865279,0.000302669510901691,-3.13975109370173e-06,0.000124315080908664,0.000103538928268474,0.000409241831443339
8.26075126080903e-05,3.57491232703949e-05,0.000237194303057499,8.75027654470634e-05,7.70198702807111e-05,9.21525619957902e-05,8.00398146527775e-05,7.53528921827604e-05,0.000108165353529155,7.80328781647717e-05
6.78267959629006e-05,5.47683009590765e-05,8.75027654470634e-05,0.000199400209609501,7.75343555550966e-05,9.78848272027599e-05,7.42896388004113e-05,0.000103302084473294,8.32894242504028e-05,8.48290576816933e-05
7.85769025294178e-05,0.000270632663865279,7.70198702807111e-05,7.75343555550966e-05,0.000372327055610593,0.00035547164879797,6.10979699067989e-05,8.5449263775992e-05,0.000166948094102169,0.000303728646484464
8.07459647881838e-05,0.000302669510901691,9.21525619957902e-05,9.78848272027599e-05,0.00035547164879797,0.000396968889932187,6.01357215304238e-05,0.00010263780712933,0.000177246547269084,0.000339553455216872
9.4923673439194e-05,-3.13975109370173e-06,8.00398146527775e-05,7.42896388004113e-05,6.10979699067989e-05,6.01357215304238e-05,0.000376240194510537,7.12154698367235e-05,9.8189462639565e-05,6.69290598351653e-05
4.80732115491262e-05,0.000124315080908664,7.53528921827604e-05,0.000103302084473294,8.5449263775992e-05,0.00010263780712933,7.12154698367235e-05,0.000284056653081182,0.000107955756427769,9.43499706515897e-05
7.64385621988965e-05,0.000103538928268474,0.000108165353529155,8.32894242504028e-05,0.000166948094102169,0.000177246547269084,9.8189462639565e-05,0.000107955756427769,0.000517459888925626,0.00021099937330617
0.000114691125938065,0.000409241831443339,7.80328781647717e-05,8.48290576816933e-05,0.000303728646484464,0.000339553455216872,6.69290598351653e-05,9.43499706515897e-05,0.00021099937330617,0.000597847870050401
