"ABEV3","BBSE3","BRML3","BBDC3","BBDC4","BRAP4","BBAS3","BRKM5","BRFS3","CCRO3","CMIG4","CIEL3","CPLE6","CSAN3","CPFE3","CYRE3","ECOR3","ELET3","ELET6","EMBR3","ENBR3","EGIE3","EQTL3","GGBR4","GOAU4","HYPE3","ITSA4","ITUB4","JBSS3","KLBN11","RENT3","LREN3","MRFG3","MRVE3","MULT3","PETR3","PETR4","QUAL3","RADL3","RAIL3","SBSP3","SANB11","CSNA3","TAEE11","UGPA3","USIM5","VALE3","WEGE3","I"
17.22867,19.292387,12.483395,14.852963,15.194205,14.10939,23.372053,26.241182,42.52,14.6895,3.714776,16.622957,1.794651,8.363251,18.651665,9.670247,9.745018,14.025446,15.685965,17.697098,11.094224,20.308277,10.95636,9.386489,4.02807,24.559711,6.719321,22.409439,7.284307,14.289877,17.929043,25.467432,5.607765,9.300821,21.968346,7.369391,6.874667,27.550753,13.324467,10.318712,28.597237,20.780727,6.756563,13.316054,33.394405,5.854854,24.27585,7.318291,70835
17.14192,19.480299,12.354889,15.147724,15.51093,14.440079,24.278011,26.372011,43.610001,14.765217,3.803434,16.548851,1.82962,8.441271,18.651665,9.68492,9.754125,14.049325,15.815855,17.66749,11.188862,20.353283,11.069293,9.972647,4.248689,24.642939,6.847966,22.878893,7.2591,14.657143,18.1127,25.841949,5.647091,9.245666,21.724888,7.701725,7.061014,26.870876,13.541574,10.338691,29.166513,20.936361,7.207519,13.819107,33.626282,6.458183,24.684135,7.432752,71923
17.115896,19.438545,12.217205,14.975957,15.505938,14.566058,24.239943,26.84712,44.389999,14.72315,3.790135,16.422863,1.824,8.504118,18.692974,9.78764,9.708588,14.335885,16.006866,17.440475,11.123344,20.178888,11.209117,10.226122,4.462192,24.46817,6.821577,22.76223,7.208691,14.924238,18.422804,26.124914,5.710011,9.376664,21.733902,7.765026,7.13656,27.376833,13.487779,10.088964,28.979721,21.084583,7.355246,13.582375,33.876343,6.96804,24.981705,7.554366,72129
17.193972,19.709972,12.409962,14.985168,15.284108,14.455826,24.361755,26.750717,44.5,14.824111,3.78127,16.385807,1.804017,8.484615,18.706747,10.029763,9.936275,14.96472,16.427094,17.460218,11.108785,20.364531,11.192983,9.996409,4.376791,24.842678,6.861161,22.773344,6.612166,14.815737,18.621513,26.632603,5.67855,9.521449,21.803036,7.833604,7.257432,27.985554,13.910473,10.128921,28.846294,20.973417,7.510748,13.653398,33.189812,6.857571,24.635695,7.74394,72151
17.4629,19.988361,12.823016,15.298515,15.514996,14.539811,24.940338,27.707825,44.98,14.832524,3.754672,16.600729,1.81838,8.452106,18.699862,10.147155,9.945382,15.17964,16.809122,18.012941,11.101504,20.252022,11.338183,10.226122,4.440842,25.50848,7.05248,23.384478,6.696184,14.740611,18.660652,27.614679,5.69428,9.845496,22.485319,8.176488,7.564653,28.357117,14.098763,9.739347,29.388887,21.544069,7.642926,13.481767,33.526253,7.078509,24.774097,7.665248,73412
17.4629,19.988361,12.823016,15.298515,15.514996,14.539811,24.940338,27.707825,44.98,14.832524,3.754672,16.600729,1.81838,8.452106,18.699862,10.147155,9.945382,15.17964,16.809122,18.012941,11.101504,20.252022,11.338183,10.226122,4.440842,25.50848,7.05248,23.384478,6.696184,14.740611,18.660652,27.614679,5.69428,9.845496,22.485319,8.176488,7.564653,28.357117,14.098763,9.739347,29.388887,21.544069,7.642926,13.481767,33.526253,7.078509,24.774097,7.665248,NA
17.436874,20.252832,12.942342,15.344596,15.392755,13.993913,24.864214,27.198286,43.93,15.278426,3.763537,16.437691,1.81838,8.384922,18.734285,10.2352,10.036458,15.681117,17.542606,18.082033,11.159743,20.707695,11.458289,9.679568,4.248689,25.899641,7.072272,23.356699,6.881022,14.732265,19.043022,27.806101,5.702146,9.935124,22.638607,8.012959,7.408524,28.744486,14.313953,9.849226,29.753578,21.217983,7.775102,13.611966,33.739944,6.908557,23.860641,7.557941,73079
17.575672,20.113638,13.043311,15.667151,15.985834,14.146134,25.754946,28.079651,44.470001,15.598129,3.865495,17.052803,1.83524,8.421763,18.734285,10.646077,10.400757,16.787552,18.589359,18.052423,11.254378,21.287127,11.472629,9.790465,4.369675,26.207571,7.164636,23.75116,6.830611,15.174649,19.205599,28.039141,5.702146,10.162648,22.638607,8.187039,7.549543,29.136263,14.506085,9.889182,29.958162,21.573715,8.163856,13.730333,33.980919,7.248461,24.282772,7.715324,74319
18.226301,20.113638,12.923985,15.519699,15.963196,14.209121,25.469797,28.699356,44.450001,15.522409,4.002914,17.193615,1.838363,8.423933,18.706747,10.491999,10.145747,17.090031,18.86442,18.259693,11.42181,21.146488,11.515651,9.663728,4.262923,26.140987,7.197622,23.6845,6.788603,15.458442,19.184526,28.796501,5.654955,9.94202,22.692713,8.123737,7.489106,28.952663,14.630973,9.80927,30.216118,21.343971,8.264933,13.63564,34.490128,7.222968,24.400408,7.701019,74539
18.373781,19.967484,13.23607,15.667151,16.031103,14.062149,25.630024,28.231133,45.330002,15.564477,3.923122,17.267723,1.84086,8.499784,18.720516,10.418628,10.163961,16.731831,18.459471,18.447229,11.276217,21.168989,11.458289,9.529067,4.198872,26.415634,7.217413,23.851177,6.948237,15.60034,18.561298,28.530176,5.647091,9.838601,22.707737,8.271441,7.569688,28.617395,14.506085,9.829248,29.824738,21.358793,8.101656,13.617887,34.872032,7.188978,24.061323,7.815478,74788
18.382456,20.155394,13.392112,15.630293,15.908868,13.490005,25.652912,28.162277,45.400002,15.724329,3.923122,17.282545,1.836489,8.408762,18.713634,10.631403,10.309682,17.034311,18.749813,18.249823,11.298057,21.011475,11.522822,9.457779,4.092121,26.67363,7.2438,23.795609,7.217092,15.441748,18.473991,28.521852,5.58417,9.797234,22.882067,8.255618,7.574725,28.657312,14.621367,9.939128,29.317726,20.869658,8.078331,13.617887,35.049355,7.163485,23.265509,7.99432,74657
18.616682,20.649536,13.979565,16.077269,16.248409,13.516249,26.026798,28.368847,46.369999,16.170227,3.963019,17.304773,1.847728,8.530126,18.75494,10.668086,10.337005,17.14575,18.818575,18.358397,11.720278,20.567051,11.406303,9.632041,4.156173,27.297821,7.402136,24.240078,7.435537,16.192966,18.576353,29.537222,5.639225,10.024755,23.78376,8.218689,7.574725,29.37574,14.723196,10.188854,29.789158,21.314329,8.435986,13.807266,35.349426,7.375926,23.39007,8.183897,75757
18.391129,20.5173,13.933671,15.952847,16.388762,13.584485,26.385418,28.437704,46.450001,15.858935,4.042811,17.040638,1.845231,8.37192,18.75494,10.85885,10.200392,17.38455,18.948463,18.318914,11.48005,20.887712,11.485177,9.711253,4.241573,27.422653,7.448318,24.412304,7.141476,15.900828,18.380653,29.795223,5.58417,9.969599,23.221708,8.297815,7.574725,29.599249,14.698219,10.488527,29.611261,21.329147,8.723664,13.789513,35.181202,7.902778,23.701475,8.452161,75990
18.564631,20.183231,13.942849,16.086493,16.438566,13.495253,26.354898,29.002327,46.5,15.858935,3.914258,16.927685,1.824,8.363251,18.75494,10.616728,10.318789,17.153709,19.261724,18.338697,11.429091,20.702065,11.467251,9.426094,4.134822,27.905359,7.421929,24.323418,7.074262,16.117846,18.732914,29.046177,5.481924,10.052333,23.242744,8.324192,7.62509,30.110134,14.748174,10.55845,28.953032,21.195753,8.474859,13.416665,35.235752,7.817801,23.473112,8.387778,75974
18.634029,20.134518,13.658302,15.957459,16.343485,13.222302,26.522764,30.944075,46.889999,15.64861,3.976317,16.506004,1.850851,8.452106,18.741173,10.851514,10.118424,17.511909,19.590267,17.962824,11.392692,20.5333,11.347147,9.370646,4.056538,28.021873,7.349359,24.06785,6.998647,16.05942,18.3927,28.904694,5.4426,9.907548,22.698719,8.6407,7.992745,30.501274,14.467662,10.478538,29.869215,21.062351,8.202733,13.43442,35.508553,7.945265,22.954102,8.105207,76004
18.529932,19.967484,13.493079,15.805396,16.348017,12.860124,27.102667,30.52405,47.119999,15.463516,3.954152,16.249977,1.841484,8.432601,18.734285,10.807489,10.218607,16.914911,18.8797,17.952934,11.276217,20.358906,11.114108,9.148856,3.999604,27.963619,7.355957,24.101173,6.923031,15.984297,18.579357,28.804821,5.363949,9.907548,22.602541,8.535198,7.892017,30.014341,14.538749,10.378648,29.806946,20.847425,7.961703,13.239118,35.349426,8.089724,22.497372,8.03009,75604
18.668732,20.009241,13.309501,15.809999,16.307272,12.702648,26.934803,30.05583,47.080002,15.244776,3.84333,16.114433,1.826498,8.192041,18.741173,10.690098,10.072888,16.715912,18.780371,17.844128,11.116066,20.280149,11.123071,8.958751,3.928436,27.505878,7.342762,24.184525,6.990244,16.092806,18.362589,28.804821,5.308894,9.77655,22.527401,8.545749,7.90209,29.950483,14.342772,10.828156,30.447382,21.277273,7.557399,13.274631,35.540382,7.987753,22.082165,7.854824,75390
18.651381,19.988361,13.080028,15.574991,16.031103,12.324719,26.553286,29.270866,45.75,15.084924,3.652715,15.775583,1.80152,8.194209,18.741173,10.176504,9.918059,16.294033,18.444191,17.804564,10.992311,20.162014,10.949189,8.689433,3.729167,27.381041,7.263595,23.945629,6.914629,15.967605,18.249786,28.766474,5.245974,9.376664,22.121635,8.609051,7.977637,30.573118,14.262078,11.127828,30.109373,20.943771,7.308595,13.097083,35.449448,6.993533,21.514713,7.804748,74443
18.373781,20.07884,13.125921,15.487444,16.012991,12.413955,26.705893,29.525635,45.75,14.807284,3.568491,16.29516,1.784036,8.179039,18.727402,10.117807,10.018242,16.309954,18.444191,17.814453,11.072387,20.516426,11.06033,8.800328,3.77187,27.181299,7.256998,23.990065,7.040656,15.40836,18.002151,28.949915,5.238109,9.528343,22.040483,8.514099,7.836616,29.878633,14.275526,11.337599,29.762472,20.610273,7.378572,12.842595,35.508553,7.104002,21.798439,7.636636,74319
18.304377,19.835247,12.942342,15.367627,15.845488,12.545178,26.568542,28.947245,45.880001,14.5633,3.510862,16.016541,1.737202,7.916805,18.713634,9.824326,9.936275,15.840318,17.611374,18.249674,11.159743,20.190142,10.958153,8.839933,3.714934,26.881691,7.15144,24.006739,7.099468,15.650419,17.760555,28.766474,5.183054,9.390452,21.981836,8.376945,7.710708,29.263983,14.117976,11.577336,29.130934,20.454643,7.207519,12.842595,34.726543,6.772595,22.096003,7.55079,73797
18.269678,19.856125,12.758762,15.160276,15.646292,12.455946,26.347267,29.009214,45.59,14.647431,3.568491,16.182213,1.758433,7.801945,18.713634,9.809649,10.06378,15.56172,17.305756,17.824347,10.919514,20.443295,10.9707,8.602301,3.643767,26.515503,7.138246,23.878952,6.931433,15.28316,17.51593,29.191719,5.025753,9.259454,21.767483,8.39277,7.725817,29.263983,14.132355,11.687216,29.024195,20.232307,7.059793,12.901776,34.321907,6.449686,21.971441,7.540059,73567
18.252331,19.92572,12.914805,15.390667,15.868122,12.650158,26.629585,29.215782,45.669998,14.89983,3.537459,16.551184,1.762805,7.845288,18.741173,10.125145,10.391649,15.72888,17.336317,17.695759,11.02143,20.392662,10.979665,8.744882,3.764751,26.798466,7.276787,24.084513,7.141476,15.31655,17.428352,30.067221,5.088673,9.486977,22.138828,8.340016,7.705672,30.253819,14.440419,12.07679,29.602365,20.48428,7.471872,13.168101,34.240067,6.611142,22.054483,7.654519,74294
17.957376,19.689095,12.933165,15.584209,16.026579,12.6974,26.667746,29.415466,45.439999,14.748392,3.528594,16.189737,1.789031,7.96015,18.761827,10.095796,10.400757,16.349754,18.085085,17.863911,10.919514,20.20702,10.961737,8.713195,3.793219,27.28117,7.230607,24.126204,7.284307,15.274811,17.61861,30.10058,5.049348,9.445609,22.066368,8.387494,7.756036,29.647142,14.563643,12.236615,29.931479,20.491695,7.681801,13.221363,34.32645,6.704614,22.075245,7.628736,74360
18.58198,19.849165,13.208533,16.366703,16.714632,13.070085,27.75124,30.654879,47,14.97555,3.732508,16.2801,1.811511,8.189874,18.81002,10.359931,10.510047,17.352711,19.368692,17.913366,11.035988,20.657066,11.078256,9.03004,3.999604,28.155039,7.514291,24.9543,7.393529,15.65877,18.119928,31.101151,5.245974,9.68692,22.220343,8.777855,8.048145,30.030308,15.041138,12.786014,30.251692,20.951183,8.44376,13.227281,35.399441,7.358931,22.615017,7.926431,76763
18.391129,20.26675,13.125921,16.136179,16.605913,13.038588,27.621521,30.647991,47.950001,15.227945,3.639416,16.475882,1.80714,8.339411,18.816906,10.323245,10.837916,17.392511,19.330488,17.745214,11.188862,20.600805,11.105145,9.006276,4.056538,28.180002,7.461511,24.731989,7.376725,15.642075,18.255833,31.126163,5.285299,9.831707,22.552441,8.603775,7.886981,30.134081,15.193244,12.616199,29.993744,20.662153,8.36601,13.144424,35.740421,7.664845,22.566572,7.962295,76591
18.417156,20.392027,12.795479,16.168455,16.619505,12.902114,28.071711,30.57225,47.5,15.051267,3.719209,16.588835,1.819004,8.274395,18.830677,10.514009,10.792379,17.090031,19.162399,17.577059,11.2107,20.915838,11.114108,8.776564,3.878619,28.50458,7.507692,25.126593,7.368323,15.909174,17.826992,30.926048,5.214513,9.61108,22.679237,8.740929,8.007854,30.333645,15.351126,12.266582,30.144957,21.047527,8.187182,13.564621,35.531284,7.613859,22.331289,7.994573,76618
18.278353,20.218035,12.666973,16.071634,16.447382,12.770887,28.231934,31.522467,46.220001,14.739979,3.661581,16.36293,1.80152,8.207211,18.823792,10.279223,10.746841,16.564672,18.45183,17.695759,11.174301,20.786449,11.015516,8.523089,3.800335,28.221617,7.474706,24.832027,7.200288,16.234705,17.760555,30.859343,5.269569,9.638658,22.268646,8.635427,7.90209,30.022327,15.166289,12.136724,30.082691,21.329147,7.969479,13.493606,35.331234,7.945265,22.241327,7.958705,76055
18.278353,20.183231,12.758762,16.090086,16.438318,12.534683,27.919109,31.701498,45.950001,14.71474,3.652715,16.34034,1.797149,8.116188,18.823792,10.125145,10.482723,16.493034,18.436548,17.695759,11.094224,20.623308,11.015516,8.475563,3.821685,28.180002,7.362553,24.53747,7.074262,15.909174,17.875305,30.892694,5.025753,9.666237,22.322989,8.693453,8.002818,29.950483,15.181692,12.476353,30.705338,21.711514,7.69735,13.286463,34.644707,7.800807,21.798439,7.958705,75727
18.703432,20.26675,12.823016,16.279104,16.814285,12.371959,28.514269,31.412296,46.880001,14.916657,3.701477,16.234919,1.836489,8.311237,18.851332,10.425965,10.664874,16.954712,18.910261,17.804564,11.349013,20.848333,11.024479,8.832011,4.02807,28.837484,7.514291,25.071012,7.133073,15.842401,17.887388,31.167852,5.065078,9.790339,22.612822,8.820057,8.15391,30.820576,15.187468,12.93585,30.18943,22.537985,7.775102,13.227281,35.117554,8.03024,21.673876,8.051957,76897
18.764158,20.252832,12.859732,16.269884,16.714632,12.240734,28.537157,31.598209,46.959999,15.236362,3.705909,16.3554,1.811511,8.289566,18.844446,10.514009,11.001851,16.73979,18.535877,17.606731,11.276217,20.814579,11.081841,8.729038,3.96402,29.012259,7.4945,25.00988,7.225495,16.05942,17.51593,30.926048,5.214513,9.86618,22.600744,8.777855,8.098509,30.253819,15.085424,13.035741,29.798054,22.113583,7.502973,13.321972,35.099361,8.242682,21.521635,8.159556,76660
18.764158,20.252832,12.859732,16.269884,16.714632,12.240734,28.537157,31.598209,46.959999,15.236362,3.705909,16.3554,1.811511,8.289566,18.844446,10.514009,11.001851,16.73979,18.535877,17.606731,11.276217,20.814579,11.081841,8.729038,3.96402,29.012259,7.4945,25.00988,7.225495,16.05942,17.51593,30.926048,5.214513,9.86618,22.600744,8.777855,8.098509,30.253819,15.085424,13.035741,29.798054,22.113583,7.502973,13.321972,35.099361,8.242682,21.521635,8.159556,NA
19.19791,20.287632,12.850553,16.080862,16.587791,12.938857,28.552408,31.611982,46.66,15.455103,3.714776,16.762026,1.760931,8.543128,18.851332,10.462649,11.156679,16.731831,18.612282,17.230856,11.327176,21.146488,11.192983,9.061723,4.035187,29.003931,7.487899,24.804239,7.267501,16.076115,17.458548,30.684244,5.198783,9.983387,22.655088,8.746205,8.098509,29.966444,15.095051,13.065708,28.828505,22.240158,7.946155,13.298298,35.47673,8.769533,22.774179,8.231291,76990
19.015734,20.057962,12.813837,15.951774,16.542498,12.949354,28.613449,32.224804,45.200001,15.64861,3.64385,16.762026,1.74532,8.430434,18.851332,10.41129,11.138464,16.596512,18.45183,16.805529,11.152462,20.915838,11.042405,9.045882,3.971137,28.987289,7.454916,24.676407,7.183485,16.493454,17.588415,30.342377,5.159458,9.790339,22.534327,8.777855,8.118655,29.38372,15.185542,13.285468,28.357071,23.11874,7.876178,12.960959,35.704056,8.735542,23.078663,8.159556,76892
18.868259,19.904846,12.666973,15.850338,16.501734,12.59767,28.659241,31.887407,44.68,15.690674,3.603953,16.528589,1.702858,8.291732,18.830677,10.147155,11.010959,16.365675,18.352507,15.895517,11.065106,20.758326,11.097975,8.96667,3.914203,28.954004,7.369148,24.637506,6.948237,16.218014,17.183737,29.9755,5.112268,9.721393,22.413563,8.762031,8.123691,28.729153,14.850525,13.045731,27.921219,22.761354,7.674025,13.055655,35.731339,8.455121,22.545816,8.08424,76201
18.894283,20.211077,12.712869,15.790406,16.429258,12.513683,28.56004,32.04578,45.5,15.934657,3.657148,16.596365,1.692242,8.330742,18.865103,10.161831,11.475441,16.572634,18.635202,16.043886,11.341735,20.645813,11.203738,9.235987,3.98537,29.053864,7.402136,24.681973,6.847415,16.426685,17.660892,31.267908,5.127998,9.86618,23.00832,8.762031,8.138802,29.136263,15.125856,13.255501,27.930115,22.761354,7.705125,13.04973,35.863186,8.208692,22.331289,8.098585,76591
18.937656,19.911806,12.428321,15.790406,16.361311,12.907362,28.369299,32.004459,44.48,15.943071,3.679313,16.746965,1.740949,8.265726,18.865103,9.853673,11.320614,16.357712,18.428909,15.954864,11.137903,20.600805,11.320258,9.283514,4.02807,28.587805,7.355957,24.504128,6.763399,16.218014,17.902494,30.634214,5.010023,9.445609,22.703396,8.704004,8.133765,29.016525,14.975675,13.085687,27.218519,22.478416,7.666249,12.842595,35.585838,8.574088,22.836458,7.937184,76283
18.677406,20.190191,12.299815,15.730477,16.279776,12.886364,28.621086,32.617287,44.419998,15.847139,3.683745,16.950279,1.74532,8.343746,18.871986,9.919707,11.211323,17.241268,19.521503,16.12302,11.043268,20.516426,11.028065,9.251829,3.98537,28.379742,7.355957,24.454107,6.679381,16.510153,17.817932,30.76763,5.025753,9.7145,22.585648,8.73038,8.169018,28.944677,14.711894,13.505227,27.351944,22.374176,7.899503,12.842595,35.563114,8.582585,22.801863,8.034026,76391
18.477882,19.800449,12.198845,15.541453,16.125769,12.802382,27.621521,31.825443,44,15.425121,3.652715,16.34034,1.673509,8.263558,18.858217,9.758291,10.992743,17.870106,20.20915,16.014215,10.635605,20.252022,10.755589,9.212224,3.956903,28.130074,7.184426,24.22624,6.519748,16.301481,17.817932,30.158939,4.994293,9.617975,22.217323,8.704004,8.158947,27.978796,14.663765,13.285468,27.12957,22.374176,7.6507,12.741983,35.47673,8.200194,22.635775,7.761441,75413
18.495232,19.988361,12.226382,15.73508,16.343204,13.248549,27.87332,32.68615,44.48,15.545699,3.679313,16.061722,1.667264,8.276563,18.885757,9.838999,11.156679,17.981546,20.216789,16.221933,10.788478,20.381411,10.913338,9.521147,4.04942,28.180002,7.342762,24.404083,6.511345,16.351559,17.938728,30.934383,5.080809,9.742077,22.190155,8.888634,8.315073,27.962828,14.792765,13.335413,27.30747,22.672003,7.790653,12.65321,35.908649,8.514605,23.410833,7.994573,76350
18.382456,19.981403,12.25392,15.675146,16.393017,13.217056,28.125114,32.803196,44.700001,16.036617,3.648283,16.09185,1.664142,8.235385,18.892645,9.883021,11.32972,18.602423,20.782187,15.895517,10.824878,20.364531,11.03882,9.544909,4.085004,27.963619,7.454916,24.570812,6.72139,16.151236,17.893431,31.351295,5.159458,9.7145,22.283743,8.978312,8.420836,27.547735,14.908287,13.325424,27.040619,22.977276,7.69735,12.576273,35.940483,8.421131,23.21707,7.980225,76671
18.252331,19.849165,12.051983,15.453852,16.243546,12.786634,27.972509,32.720573,44.41,15.700726,3.750239,15.775583,1.667889,8.205045,18.913298,9.633561,11.238647,18.68202,20.896795,16.113132,10.453614,20.246399,10.934849,9.299356,3.92132,27.963619,7.375748,24.420769,6.444132,16.101154,17.476669,30.284012,5.017888,9.452503,22.039196,9.020513,8.425873,27.539759,14.440419,13.005774,27.440893,22.150806,7.417446,12.256687,36.035954,8.310662,22.608095,7.729162,75896
18.139553,19.904846,12.134594,15.53684,16.211838,12.755141,27.850435,32.748116,45,15.976328,3.658371,15.790644,1.652902,8.259224,18.892645,9.750954,11.256861,18.63426,20.858593,15.440511,10.919514,20.606434,11.239591,9.172617,3.914203,28.296518,7.355957,24.270699,6.460936,16.167933,17.817932,29.78373,5.151594,9.424924,22.235437,9.178767,8.576967,27.938881,14.998781,13.255501,27.040619,22.374176,7.044242,12.250772,36.27692,7.758318,22.525053,7.743512,75976
18.182928,19.487257,11.905119,15.287881,15.921937,12.518936,26.866125,36.666042,44.009998,15.545699,3.566911,15.399079,1.609816,7.996994,18.940838,9.457473,11.074712,17.981546,20.086899,15.282249,10.679283,20.25765,11.092598,8.911223,3.714934,28.113422,7.15144,23.959469,6.326508,15.884135,17.51593,29.341806,4.915643,8.873356,21.803709,9.152392,8.451056,27.938881,14.858226,12.786014,26.684824,21.964666,6.647711,12.132405,35.931377,7.409916,22.38665,7.549833,74800
18.130878,19.299347,11.638928,15.112683,15.709025,12.59767,26.278603,36.053219,44.25,15.674889,3.534901,16.852388,1.560485,8.105353,18.933954,9.391439,11.111141,17.551708,19.361052,15.499861,10.482732,20.139513,10.934849,8.673592,3.63665,28.462973,6.913939,23.370342,6.334909,15.77562,17.476669,28.7498,5.057213,8.721675,21.586334,9.189318,8.446021,27.938881,15.058468,12.686123,26.506924,21.302004,6.554411,12.132405,35.508553,7.486395,22.213648,7.632324,74308
17.992075,19.083595,11.822509,14.706981,15.219822,12.728894,25.942858,34.813808,43.560001,15.433738,3.388566,17.341843,1.542376,8.018664,18.940838,9.384101,11.083818,16.516912,18.184414,15.321814,10.672005,20.038248,11.06033,8.451801,3.522783,28.912392,6.861161,22.97838,6.250892,15.859095,17.419291,28.64974,4.954968,9.031931,21.661814,9.252619,8.511493,28.417833,15.195172,12.236615,26.987251,21.644501,6.344482,12.04363,34.962971,7.214471,22.711899,7.592871,73824
17.992075,19.083595,11.822509,14.706981,15.219822,12.728894,25.942858,34.813808,43.560001,15.433738,3.388566,17.341843,1.542376,8.018664,18.940838,9.384101,11.083818,16.516912,18.184414,15.321814,10.672005,20.038248,11.06033,8.451801,3.522783,28.912392,6.861161,22.97838,6.250892,15.859095,17.419291,28.64974,4.954968,9.031931,21.661814,9.252619,8.511493,28.417833,15.195172,12.236615,26.987251,21.644501,6.344482,12.04363,34.962971,7.214471,22.711899,7.592871,NA
17.870626,18.9792,11.657287,14.678038,15.373458,13.101576,25.477423,34.641666,42.93,15.338995,3.201075,18.004498,1.539254,8.029502,18.954609,9.325405,10.935968,15.665197,17.397442,16.212042,10.650167,19.841354,10.979665,8.538931,3.665118,28.571163,6.927133,23.300852,6.116465,16.047497,17.364935,28.808167,4.836993,8.997459,21.6437,9.342298,8.53164,27.699408,15.401188,12.28656,26.240076,21.942331,6.204531,12.233016,34.831116,7.095505,23.210146,7.693298,73915
17.818575,19.661253,11.593035,14.678038,15.373458,13.285295,25.271402,34.868893,42.66,15.338995,3.201075,18.177683,1.53738,8.064175,18.954609,9.244698,10.935968,16.493034,18.337225,16.083456,10.562809,20.313904,10.9707,8.681511,3.722051,28.080133,6.946927,23.300852,6.301303,16.047497,17.262255,29.850437,4.797667,8.825095,21.435383,9.548028,8.778421,27.140629,15.559071,12.29655,26.28455,21.964666,6.531085,12.268525,35.376698,7.537381,23.76376,7.786548,74311
17.523623,18.930479,11.336023,14.189071,14.843184,12.870618,24.004786,34.262959,42.25,14.529414,3.17821,17.560219,1.488049,7.830118,18.940838,8.86317,10.564629,16.891031,18.57408,16.162586,10.519131,20.088881,10.768139,8.372587,3.501433,27.131361,6.795189,22.850504,5.998839,15.432878,18.186371,28.991604,4.711152,8.790623,21.106306,9.11019,8.310037,26.917118,15.595652,11.886997,25.315001,21.584938,6.251182,12.008121,34.726543,6.883065,23.196306,7.574938,72415
17.584349,19.668215,11.877581,14.57655,15.382524,13.112073,25.263773,35.344002,43.259998,14.761953,3.292533,17.507507,1.522394,8.018664,18.968378,9.171326,10.8617,17.113911,18.971384,16.004324,10.642886,21.107105,11.114108,8.475563,3.658001,27.672331,7.019495,23.684471,6.351713,15.634945,18.455147,29.817076,5.230244,8.962988,21.800692,9.358122,8.536674,27.779228,15.78819,12.586233,26.133335,22.575211,6.430009,11.978532,35.072086,7.435408,23.486954,7.797304,74363
17.540976,19.529016,11.657287,14.069139,14.825057,12.450697,24.615202,34.70364,43,14.632765,3.201075,17.394552,1.498665,8.044671,18.968378,8.789799,10.685313,16.270155,17.955198,15.638341,10.642886,21.213995,10.891828,8.293378,3.501433,27.297821,6.907341,23.045103,6.72139,15.988561,18.373611,28.758141,5.238109,8.894041,21.42029,9.23152,8.420836,26.941063,15.647636,12.196658,25.653009,21.830648,6.103454,11.996285,33.667202,7.239964,22.698055,7.77579,72931
17.532297,19.556854,11.427814,14.129098,14.838655,12.382461,23.882698,34.090813,41.02,14.271037,3.091324,17.319256,1.496792,7.85829,18.982149,8.877844,10.508927,15.919914,17.343958,15.499861,10.577367,20.779139,10.934849,8.142879,3.394681,26.890015,6.907341,23.078445,6.553355,15.491815,18.437027,27.99103,5.190918,8.783729,21.190836,9.247346,8.420836,26.30246,15.57832,11.437489,25.795328,21.778528,5.971278,12.073224,31.848577,7.316442,22.677298,7.76503,72166
17.540976,19.459421,11.280949,14.069139,14.911163,12.518936,23.920849,33.326515,41.900002,14.219364,3.095897,17.19124,1.481181,7.90597,18.995918,8.877844,10.638897,16.118916,17.703062,15.381162,10.621045,20.784863,11.126657,8.269614,3.437382,26.632021,6.907341,23.195215,6.72139,15.837013,17.999126,27.932665,5.371814,8.92162,20.731941,9.220969,8.380547,26.246584,15.408889,12.036834,26.435762,21.934887,6.119005,12.031796,32.62149,7.613859,22.93334,7.639497,72475
17.523623,19.139275,11.069834,13.843111,14.593909,12.083264,23.348579,32.066441,41.900002,14.029886,2.995292,17.161123,1.439967,7.609064,18.989035,8.723765,10.611047,15.505997,16.961933,15.173444,10.337138,20.561619,11.236006,7.881481,3.252347,26.998205,6.808381,22.750433,6.544952,15.205551,17.860212,27.66584,5.277434,8.797516,20.831568,8.466622,7.730853,25.504208,15.268334,11.737161,26.204493,21.071188,5.761349,11.71221,32.371429,7.036021,22.255169,7.521139,70827
17.523623,19.139275,11.069834,13.843111,14.593909,12.083264,23.348579,32.066441,41.900002,14.029886,2.995292,17.161123,1.439967,7.609064,18.989035,8.723765,10.611047,15.505997,16.961933,15.173444,10.337138,20.561619,11.236006,7.881481,3.252347,26.998205,6.808381,22.750433,6.544952,15.205551,17.860212,27.66584,5.277434,8.797516,20.831568,8.466622,7.730853,25.504208,15.268334,11.737161,26.204493,21.071188,5.761349,11.71221,32.371429,7.036021,22.255169,7.521139,NA
17.714476,19.348064,11.198339,14.147557,14.974619,12.251234,24.454969,31.852982,41.959999,14.563868,3.00901,17.462324,1.470565,7.689248,19.002802,9.105293,10.880268,15.935838,17.305756,15.183335,10.446335,21.122597,11.470837,8.119114,3.344865,27.788843,6.913939,23.323086,6.595363,15.702299,18.45817,28.733124,5.387545,9.293929,21.456518,8.624878,7.962528,25.607981,15.547521,12.036834,27.574318,22.225262,5.714699,12.073224,32.848824,7.307945,22.559654,7.800893,72512
